key,value,definition
atm,no,Caixeiro automático = non
atm,yes,Caixeiro automático = si
traffic_calming,no,calma do tráfico = non
traffic_calming,yes,tráfico tranquilo = si
camra,yes,cámara = se
changing_table:fee,yes,interruptor: taxa = se
switch,yes,cambio = se
change:lanes:forward,no,cambio:carriles:adiante = non
change:lanes:backward,no,cambio:carriles:atrás = non
change:backward,no,cambio: ao revés = non
change:forward,no,cambio:adiante = non
waterway,yes,vía fluvial = se
european_cultural_path,yes,ruta cultural europea = se
fire_path,yes,camiño do lume = se
winter_road,yes,camiño de inverno = se
ice_road,yes,camiño_xeo = si
gutter,no,canle = non
love_locks,yes,cadeados de amor = se
capacity:disabled,no,capacidade: desactivada = non
capacity:disabled,yes,capacidade: desactivada = si
capacity:parent,no,capacidade: pai = non
capacity:women,no,capacidade: mulleres = non
capital,yes,capital = se
caravans,yes,caravanas = si
tents,yes,tendas = si
motorroad,no,estrada = non
motorroad,yes,estrada = si
cycleway,no,carril bici = non
cycleway,yes,carril bici = si
cycleway:right,no,Carril bici: dereita = non
cycleway:foot,no,Carril bici: peón = non
cycleway:both,no,carril bici : ambos = non
center_turn_lane,yes,carril de xiro central = se
carriage,no,coche = non
golf_cart,yes,carriño de golf = si
fenced,yes,valado = se
lock,yes,pechar = si
real_ale,yes,cervexa de verdade = si
fireplace,yes,cheminea = si
cyclestreet,yes,rúa bici = se
moped,no,ciclomotor = non
moped,yes,ciclomotor = si
cycle_highway,yes,carril bici = se
cycleway:right:buffer,no,carril bici:dereita:parachoques = non
cycleway:right:oneway,no,carril bici: dereita: sentido único = non
cycleway:left,no,carril bici: esquerda = non
cocktails,yes,cócteles = se
fuel:diesel,yes,combustible: diésel = si
fuel:e10,yes,combustible: e10 = si
fuel:octane_95,yes,combustible: octano_95 = si
fuel:octane_92,yes,combustible: octano_92 = si
fuel:octane_98,yes,combustible: octano_98 = si
fuel:lpg,yes,combustible: GLP = si
club-mate,yes,compañeiro de club = se
bin,no,compartimento = non
bin,yes,compartimento = si
share_taxi,yes,compartir_taxi = si
communication:mobile_phone,yes,comunicación:teléfono_móbil = si
construction,yes,construción = se
consulate,yes,consulado = se
cutting,yes,cortar = si
cosmha,yes,cosmha = si
crossing,no,cruzamento = non
crossing:island,no,cruzamento: illa = non
crossing:island,yes,cruzamento: illa = si
crossing:light,no,paso: luz = non
crossing:light,yes,paso: luz = si
crossing:barrier,no,paso:barreira = non
crossing:bell,no,cruz:campá = non
crossing:bell,yes,cruz:campá = si
crossing:saltire,yes,cruz:salto = si
covered,no,cuberto = non
covered,yes,cuberto = si
healthcare,yes,atención sanitaria = si
crop,no,cultivo = non
crop,yes,cultivo = se
summit:cross,yes,cumio: cruz = se
smoking,no,non fumar
smoking,yes,fumar = si
tidal,no,marea = non
tidal,yes,marea = si
oneway,no,cunha soa man = non
oneway,yes,cunha soa man = si
demolished,yes,demolido = se
demolished:building,yes,demolido: edificio = si
destroyed,yes,destruído = se
dibavod:needs:review,yes,dibavod:necesita:revisión = si
diet:kosher,yes,dieta: kosher = se
diet:vegan,yes,dieta: vegana = si
diet:vegetarian,yes,dieta: vexetariana = si
diet:meat,yes,dieta:carne = se
addr:nostreet,yes,enderezo: sen rúa = si
design:incomplete,yes,deseño: incompleto = si
dispensing,no,dispensación = non
dispensing,yes,dispensación = si
two_sided,yes,dúas caras = se
building,no,edificio = non
building:fireproof,no,edificio: ignífugo = non
building:fireproof,yes,edificio: ignífugo = si
building:prefabricated,yes,edificio: prefabricado = se
building:part,yes,edificio:parte = si
building:use:parking,yes,edificio:uso:aparcamento = si
building:use:residential,yes,edificio:uso:residencial = si
edit_group,yes,editar grupo = se
ephemeral,yes,efémero = si
electricity,yes,electricidade = se
electrified,no,electrificado = non
removed:building,yes,eliminado: edificio = si
embassy,yes,embaixada = se
ship,no,Recipiente = non
emergency,no,emerxencia = non
emergency,yes,emerxencia = si
disused,yes,obsoleto = si
disused:shop,yes,obsoleto: almacenar = si
entrance,no,entrada = non
entrance,yes,entrada = si
delivery,no,entrega = non
delivery,yes,entrega = si
was:building,yes,era: edificio = si
is_sidepath,yes,es_sidepath = si
ladder,yes,escaleira = se
baby_hatch,yes,eclosión de bebé = se
school:selective,no,escola: selectiva = non
school:selective,yes,escola: selectiva = se
esperanto,yes,esperanto = se
ski,no,esquí = non
ski,yes,esquí = si
signal_station,yes,estación de sinalización = se
seasonal,no,estacional = non
seasonal,yes,estacional = si
parking,no,aparcadoiro = non
parking,yes,aparcadoiro = se
parking:right,no,aparcadoiro: dereita = non
parking:left,no,Aparcadoiro: Esquerda = Non
parking:both,no,aparcadoiro: ambos = non
parking:both:staggered,yes,aparcadoiro:ambos:escalando = se
parking:lane:both,no,aparcadoiro:carril:ambos = non
estuary,yes,estuario = se
fdot:sis,yes,fdot : irmá = si
female,yes,feminino = si
railway:preserved,yes,ferrocarril: preservado = si
railway:milestone:catenary_mast,no,ferrocarril: fito: catenary_mast = non
railway:milestone:catenary_mast,yes,ferrocarril: fito: catenary_mast = yes
railway:lzb,no,ferrocarril: lzb = non
railway:lzb,yes,ferrocarril: lzb = si
railway:scmt,yes,ferrocarril: scmt = si
railway:ballastless,no,ferrocarril: sen balasto = non
railway:atb,no,ferrocarril:atb = non
railway:atb,yes,ferrocarril:atb = si
railway:atc,yes,ferrocarril: atc = si
railway:etcs,no,"ferrocarril, etc. = non"
railway:gnt,no,ferrocarril:gnt = non
railway:milestone:emergency_brake_override,no,ferrocarril:fito:anulación_de_freo_de_emerxencia = non
railway:switch:electric,no,ferrocarril: interruptor eléctrico = non
railway:switch:electric,yes,ferrocarril:interruptor:eléctrico = si
railway:kvb,yes,ferrocarril:kvb = si
railway:ls,no,ferrocarril:ls = non
railway:local_operated,no,ferrocarril:operado_localmente = non
railway:local_operated,yes,ferrocarril:operado_localmente = si
railway:pzb,no,ferrocarril:pzb = non
railway:pzb,yes,ferrocarril:pzb = si
railway:tbl,no,ferrocarril:tábela = non
physically_present,no,fisicamente presente = non
floating,yes,punto flotante = si
FMMP_modified,no,FMMP_modificado = non
FMMP_reviewed,no,FMMP_revisado = non
kerb,no,freo = non
kerb,yes,freo = si
frontage_road,yes,beira da estrada = si
power_supply,yes,fonte de alimentación = si
backup_generator,no,xerador_de_copias_de_segundo_a_previsión = non
generator:output:electricity,yes,xerador:saída:electricidade = si
room,yes,habitación = se
flour_fortified,no,fariña enriquecida = non
heritage,yes,herdanza = si
hgv:state_network,yes,hgv : red_estado = si
hgv:national_network,yes,hgv:red_nacional = si
fire_hydrant:pressure,yes,boca_de_incendios:presión = si
historic,no,histórico = non
historic,yes,histórico = si
shoulder,no,ombreiro = non
shoulder,yes,ombro = si
shoulder:right,yes,ombreiro: dereito = si
opening_hours:signed,no,horario_de_apertura:asinado = non
collection_times:signed,no,horas de recollida : asinado = non
hov,yes,hov = se
oneway:bus,no,saída: autobús = non
oneway:bicycle,no,ida: bicicleta = non
oneway:bicycle,yes,un sentido: bicicleta = si
oneway:motorcycle,no,ida: motocicleta = non
lit,no,iluminado = non
lit,yes,iluminado = si
implicit,yes,implícito = si
import,yes,importar = si
informal,yes,informal = si
indoor,no,interior = non
indoor,yes,interior = si
intermittent,no,intermitente = non
intermittent,yes,intermitente = si
internet_access:fee,no,acceso_a_internet:tarifa = non
irrigation,yes,irrigación = se
irrigated,no,regadío = non
irrigated,yes,regado = se
jetski:rental,yes,moto acuática:aluguer = se
karst,yes,karst = se
working,yes,emprego = si
LandPro08:reviewed,no,LandPro08:revisado = non
lcn,yes,lcn = si
localizer,yes,localizador = se
lottery,yes,lotaría = se
place_of_mourning,yes,lugar de loito = se
passing_places,no,lugares de tránsito = non
passing_places,yes,pasaxes = se
luminous,no,luminoso = non
forklift,no,máquina elevadora = non
forklift,yes,máquina elevadora = se
seamark:radar_reflector,no,marca marítima: reflector de radar = non
seamark:radar_reflector,yes,marca marítima: reflector de radar = se
seamark:fog_signal,yes,marca marítima: sinal de néboa = se
lane_markings,no,marcas_de_carril = non
lane_markings,yes,sinalización_de_carril = si
maritime,yes,marítimo = si
male,yes,masculino = si
hazmat,no,materiais perigosos = non
maxspeed,no,velocidade máxima = non
wholesale,no,maiorista = Non
wholesale,yes,maiorista = Si
mechanical,yes,mecánico = si
median,no,mediana = non
bench,no,mesa de traballo = non
bench,yes,mesa de traballo = si
changing_table,no,cambiador = non
changing_table,yes,mesa para cambiar cueiros = si
microbrewery,yes,microcervecería = se
military,yes,militar = se
mofa,no,burla = non
mofa,yes,burla = si
currency:EUR,yes,moeda: euros = si
memorial,yes,monumento = se
motorcycle:rental,yes,motocicleta:aluguer = si
motorcycle,no,motocicleta = non
motorcycle,yes,motocicleta = si
motorcycle:tyres,yes,Motocicleta: Pneumáticos = Si
motorcycle:repair,yes,Motocicleta: Reparación = Si
motorcycle:theme,yes,motocicleta: tema = se
motorcycle:clothes,yes,motocicleta:roupa = se
motorcycle:sales,yes,motocicleta:vendas = se
snowmobile,no,moto de neve = non
snowmobile,yes,moto de neve = si
motorboat,no,motor = non
motorboat,yes,motor = si
naptan:verified,no,naptan : verificado = non
naptan:verified,yes,naptan : verificado = si
natural,yes,natural = se
nonsquare,yes,sen cadrado = se
unsigned,yes,sen asinar = si
name:signed,no,nome: asinado = non
noref,yes,noref = si
ocean,yes,Océano = si
office,yes,oficina = si
osmarender:render,no,osmarender:renderizar = non
osmarender:renderRef,no,osmarender:referenciaDeRenderización = non
osmarender:renderName,no,osmarender:representarNome = non
payment:cash,no,Pago en efectivo = non
payment:cash,yes,Pago en efectivo = si
payment:american_express,yes,pagamento: american_express = si
payment:jcb,yes,pagamento: jcb = si
payment:contactless,yes,Pago: Sen contacto = Si
payment:cards,yes,Pago: Tarxetas = Si
payment:visa_debit,yes,pagamento: visa_debit = si
payment:visa_electron,yes,pagamento: visa_electron = si
payment:credit_cards,no,pagamento:tarxetas_de_crédito = non
payment:credit_cards,yes,pagamento:tarxetas_de_crédito = si
payment:discover_card,yes,pagamento:descubrir_tarxeta = si
payment:diners_club,yes,pagamento:diners_club = si
payment:ep_easycard,yes,pagamento: ep_easycard = si
payment:ep_ipass,yes,pagamento:ep_ipass = si
payment:girocard,yes,pagamento: tarxeta xiro = si
payment:maestro,yes,pagamento:master = si
payment:mastercard,yes,pagamento: mastercard = si
payment:coins,yes,pago:moedas = si
payment:notes,yes,pagamento:notas = si
payment:debit_cards,no,pagamento:tarxetas_de_débito = non
payment:debit_cards,yes,pagamento:tarxetas_de_débito = si
payment:telephone_cards,yes,pagamento:tarxetas_telefónicas = si
payment:visa,yes,pagamento: visa = si
passenger_information_display,no,pantalla_de_información_do_pasaxeiro = non
passenger_information_display,yes,pantalla_de_información_do_pasaxeiro = si
recycling:paper,yes,papel reciclado = si
parcel_mail_in,yes,paquete_de_correo_en = si
wall,no,parede = non
wall,yes,parede = si
playground,yes,parque infantil = si
motorcycle:parts,yes,pezas de motocicleta = se
passenger,no,pasaxeiro = non
passenger,yes,pasaxeiro = se
handrail:right,yes,pasamáns: dereita = si
handrail:left,yes,pasamáns:esquerda = si
stroller,yes,transeúnte = si
park_ride,no,Paseo polo parque = non
park_ride,yes,Paseo polo parque = si
flat_steps,yes,pasos planos = se
tactile_paving,no,touch_pavement = non
tactile_paving,yes,touch_pavement = si
toll,no,peaxe = non
toll,yes,peaxe = si
toll:bus,yes,peaxe: autobús = si
toll:designated,yes,peaxe: designado = se
toll:hgv,yes,peaxe: hgv = si
toll:N3,yes,peaxe:N3 = si
glideslope,yes,pendente de planificación = se
pilgrimage,yes,peregrinación = se
dog,no,can = non
dog,yes,can = si
maxweight:signed,no,Peso máximo: con signo = non
foot,no,pé = non
foot,yes,pé = si
trailblazed,yes,pioneiro = si
swimming_pool,yes,piscina = se
piste:oneway,yes,pista: ir = si
plant:output:electricity,yes,planta:produto:electricidade = si
nest_platform,yes,plataforma de niño = se
police,yes,policía = se
pole,no,polo = non
handrail,no,parapeto = non
handrail,yes,parapeto = si
flood_prone,no,propenso a inundacións = non
flood_prone,yes,propenso a inundacións = si
hazard_prone,yes,propenso a perigos = se
protected,yes,protexido = si
project:eurosha_2012,yes,proxecto:eurosha_2012 = si
project:mappingforniger,yes,proxecto:mappingforniger = si
psv,no,psv = non
psv,yes,psv = si
bridge,no,ponte = non
bridge,yes,ponte = si
door,yes,porta = si
harbour,yes,porto = se
mountain_pass,yes,Porto de montaña = si
assembly_point:tornado,yes,Punto de encontro: tornado = se
assembly_point:fire,yes,punto de encontro : lume = se
assembly_point:flood,yes,punto de encontro : inundación = se
assembly_point:earthquake,yes,punto de encontro : terremoto = se
assembly_point:tsunami,yes,Punto de encontro : tsunami = se
survey_point:datum_aligned,no,Punto de levantamento : referencia aliñada = non
survey_point:datum_aligned,yes,Punto de levantamento : referencia aliñada = se
reference_point,yes,punto de referencia = se
assembly_point:landslide,yes,Punto de encontro: deslizamento de terra = se
triangulation_point,yes,punto_de_triangulación = si
snowplowing,yes,retirar a neve = si
takeaway,yes,eliminar = si
ramp,no,rampla = non
ramp,yes,rampla = si
ramp:bicycle,yes,rampa:bicicleta = si
ramp:stroller,yes,rampa:cochecito = si
ramsar,yes,Ramsar = se
trail_visibility,no,visibilidade_de_rastrexo = non
rcn,yes,rcn = si
refitted,yes,restaurado = se
recycling:waste,yes,reciclaxe de residuos = si
recycling:cans,yes,reciclaxe: latas = si
recycling:plastic_bottles,yes,reciclaxe:botellas_de_plastic = si
recycling:glass_bottles,yes,reciclaxe: botellas_de_vidro = si
recycling:cardboard,yes,reciclaxe: cartón = si
recycling:scrap_metal,yes,reciclaxe:chatarra = si
recycling:green_waste,yes,reciclaxe:residuos_verdes = si
recycling:paper_packaging,yes,reciclaxe:papel_de_envasado = si
recycling:batteries,yes,reciclaxe: pilas = si
recycling:plastic_packaging,yes,reciclaxe:envases_de_plástico = si
recycling:plastic,yes,reciclaxe: plástico = si
recycling:clothes,yes,reciclaxe:roupa = si
recycling:glass,no,reciclaxe: vidro = non
recycling:glass,yes,reciclaxe: vidro = si
recycling:shoes,yes,reciclaxe: zapatos = si
parcel_pickup,yes,colección_de_paquetes = si
rednap:nodo,no,rednap : nodo = non
refrigerated,yes,refrixerado = se
refugee,yes,refuxiado = se
shelter,no,refuxio = non
shelter,yes,refuxio = si
animal_shelter:sanctuary,yes,refuxio de animais: santuario = se
reclaimed,yes,rexenerado = se
repair,yes,reparación = se
reservation,yes,reserva = si
backrest,no,copia de seguridade = non
backrest,yes,copia de seguridade = si
ruins,yes,restos = si
review,no,revisión = non
review_requested,yes,revisión solicitada = se
salt,no,sal = non
salt,yes,sal = si
exit,yes,saída = si
departures_board,no,saídas a bordo = non
departures_board,yes,saídas a bordo = si
second_hand,yes,segunda man = si
traffic_sign,yes,sinal de tráfico = si
traffic_signals:sound,no,sinais_de_tráfico:son = non
traffic_signals:sound,yes,sinais_de_tráfico:son = si
traffic_signals:vibration,no,sinais_de_tráfico:vibración = non
traffic_signals:vibration,yes,sinais_de_tráfico:vibración = si
footway,yes,ruta = se
hiking,yes,sendeirismo = si
drive_through,no,servizo de automóbiles = non
drive_through,yes,Servizo de autoservizo = si
NHS,yes,Servizo Nacional de Saúde = si
winter_service,no,servizo_inverno = non
winter_service,yes,servizo_inverno = si
service:bicycle:repair,yes,servizo:bicicleta:reparación = si
service:vehicle:tyres,yes,servizo:vehículo:pneumáticos = si
pseudo,yes,pseudo = se
real_cider,yes,sidra de verdade = si
wheelchair,no,cadeira de rodas = non
wheelchair,yes,cadeira de rodas = si
wheelchair,yes,cadeira de rodas = si
wheelchair,no,cadeira de rodas = non
noaddress,yes,sen dirección = si
noname,yes,sen nome = si
nohousenumber,yes,sen número de casa = si
noexit,no,Sen saída = non
noexit,yes,Sen saída = si
medical_system:western,yes,sistema médico : occidental = si
request_stop,yes,solicitude de parada = se
4wd_only,yes,Só 4x4 = si
source_type_imagery,yes,imaxes_de_tipo_de_fonte = si
substation,yes,subestación = se
submarine,yes,submarino = se
subway,yes,subterráneo = si
supervised,no,supervisado = non
supervised,yes,supervisado = si
fee,no,taxa = non
fee,yes,taxa = si
taxi,yes,taxi = si
jeepney,yes,taxi compartido = se
roof:downpipe,no,tellado: baixante = non
embankment,yes,terraplén = si
shop,no,tenda = non
shop,yes,tenda = si
typhoon:damage,yes,tifón: danos = si
typhoon:reviewed,yes,tifón:revisado = si
tiger:separated,no,tigre: separado = non
tiger:reviewed,no,tigre:revisado = non
tiger:reviewed,yes,tigre:revisado = si
triple_tower,yes,torre_tripla = si
transformer,yes,transformador = se
radio_transponder:AIS,yes,transpondedor de radio: AIS = se
ferry,no,transporte = non
ferry,yes,transporte = si
conveying,yes,transporte = si
tram,yes,tranvía = si
backcountry,yes,viaxe = si
train,no,tren = non
train,yes,tren = si
light_rail,yes,Tren lixeiro = si
trolleybus,yes,trolebús = si
trolley_wire,yes,cable_de_carro = si
tunnel,no,túnel = non
tunnel,yes,túnel = si
tourism,yes,turismo = se
location:transition,yes,localización: transición = si
building,yes,"Un edificio é unha estrutura permanente con teito e paredes, utilizada para diversos fins | edificio = si"
oneway:moped,no,unidireccional: ciclomotor = non
oneway:psv,no,unidireccional: psv = non
oneway:mofa,no,unidireccional:burla = non
junction,yes,unión = si
unisex,yes,unisex = si
landuse,yes,uso do solo = se
ford,yes,vado = si
vehicle,no,vehículo = non
vehicle,yes,vehículo = si
motor_vehicle,no,Vehículo a motor = non
motor_vehicle,yes,Vehículo a motor = si
sailing:tours,yes,navegar:excursións = se
maxspeed:variable,yes,velocidade máxima : variable = si
street_vendor,yes,vendedor ambulante = se
hgv,no,vhg = non
hgv,yes,vhg = si
roundtrip,no,viaxe de ida e volta = non
roundtrip,yes,viaxe de ida e volta = si
living_street,yes,vivir na rúa = si
area:highway,yes,zona:estrada = si
addr:contact,yes,enderezo:contacto =si
air_conditioning,no,aire_acondicionado = non
armrest,no,repousabrazos=non
armrest,yes,repousabrazos=si
authentication:app,yes,autenticación: aplicación = si
authentication:contactless,yes,autenticación: sen contacto = si
automated,no,automatizado=non
bar,yes,barra=si
barrier:keypad,yes,barreira: teclado = si
canoe,no,canoa=non
canoe,yes,canoa=si
caravans,no,caravanas=non
cash_in,no,depósito_en efectivo = non
cash_in,yes,depósito_efectivo = si
centre_turn_lane,yes,carril_central_xiro =si
club,yes,club=si
communication:lte,yes,comunicación: lte = si
communication:microwave,yes,comunicación: microondas = si
communication:radio,yes,comunicación: radio = si
complete,yes,completado=si
crossing:markings,no,cruce:marcas =non
crossing:markings,yes,cruce:marcas =si
crossing:signals,no,cruce:sinais =non
crossing:signals,yes,cruce:sinais =si
currency:USD,yes,moeda: USD = si
currency:XBT,yes,moeda: XBT = si
cycleway:both:buffer,no,Carril bici : ambos: zona de amortiguamento=non
cycleway:left:oneway,no,Carril bici : esquerda: sentido único = non
cycleway:right:buffer,yes,Carril bici : dereita: zona de seguridade = si
cycleway:right:oneway,yes,Carril bici : dereita: sentido único = si
cycleway:right:segregated,no,Carril bici : dereita: segregado = non
destroyed:building,yes,"edificio destruído = si, o é"
diet:halal,no,dieta: halal = non
diet:halal,yes,dieta: halal = si
diet:kosher,no,dieta: kosher = non
diet:vegan,no,dieta: vegana = non
door,no,porta=non
female,no,muller=non
fire_hydrant:diameter:signed,no,hidrante:diámetro:asinado =non
fixme,yes,prepárate = si
flashing_lights,no,luces intermitentes = non
floating,no,flotante=non
fuel:GTL_diesel,yes,combustible: diésel_GTL = si
fuel:octane_91,yes,combustible: octano_91 = si
generator:solar:tracking,no,xerador:solar:seguimento =non
geometry:reviewed,no,xeometría:revisada =non
grande_circulation,yes,gran_circulación = si
hgv:national_network,no,hgv:red_nacional =non
indoor_seating,no,interior atting = non
informal,no,informal=non
internet_access:fee,yes,acceso_a_internet:cota =si
language:en,yes,idioma:ing =si
LINZ:reviewed,no,LINZ:revisado =non
lockable,yes,con_bloqueo =si
luminous,yes,luminoso=si
magic_wand,yes,varita_máxica =si
marker,yes,marcador=si
maxheight:signed,no,altura_máxima:con_sinatura =non
maxstay,no,estadía_máxima = non
monitoring:water_level,yes,monitorización: nivel_da_auga = si
monitoring:weather,yes,monitorización: clima = si
obstacle:parking,yes,obstáculo: aparcamento = si
offshore,yes,en_alta_mar =si
organic,yes,orgánico=si
overtaking:hgv,no,adiantamento: hgv = non
parking:both,yes,aparcadoiro: ambos = si
parking:both:fee,no,aparcadoiro:ambos:taxa =non
parking:fee,no,aparcadoiro: taxa = non
parking:left,yes,aparcadoiro:esquerda =si
parking:left:fee,no,aparcadoiro:esquerda:tarifa =non
parking:right,yes,aparcadoiro:dereita =si
parking:right:fee,no,aparcadoiro:dereita:tarifa =non
payment:app,yes,pago: aplicación = si
payment:apple_pay,yes,pagamento: apple_pay = si
payment:cards,no,pagamento: tarxetas = non
payment:cryptocurrencies,no,pagamento: criptomoedas = non
payment:google_pay,yes,pagamento:google_pay =si
payment:lightning,yes,pagamento: lóstrego = si
payment:notes,no,pagamento: notas = non
payment:onchain,yes,pagamento: na cadea = si
payment:unionpay,yes,pagamento: unionpay = si
pole,yes,publicación = si
power_supply,no,fonte de alimentación=non
preschool,yes,preescolar=si
priority_road,yes,estrada prioritaria=si
railway:asfa,yes,ferrocarril:asfa =si
railway:atc,no,ferrocarril: atc = non
railway:aws,yes,ferrocarril:aws =si
railway:ctc,no,ferrocarril:ctc =non
railway:ctc,yes,ferrocarril:ctc =si
railway:etms,yes,ferrocarril:etms =si
railway:evm,no,ferrocarril:evm =non
railway:kvb,no,ferrocarril:kvb =non
railway:ls,yes,ferrocarril:ls =si
railway:ptc,no,ferrocarril:ptc =non
railway:ptc,yes,ferrocarril:ptc =si
railway:shp,yes,ferrocarril:shp =si
railway:switch:heated,yes,ferrocarril:interruptor:calefactado =si
railway:tilting,no,ferrocarril: inclinable = non
railway:tpws,yes,ferrocarril: tp si
railway:tvm,no,ferrocarril:tvm =non
ramp:wheelchair,no,rampla: cadeira de rodas = non
ramp:wheelchair,yes,rampla: cadeira de rodas = si
recycling:beverage_cartons,yes,Reciclaxe: Envases de bebidas = Si
recycling:magazines,yes,reciclaxe: revistas = si
recycling:newspaper,yes,reciclaxe: xornais = si
recycling:organic,yes,reciclaxe: orgánicos = si
recycling:plastic,no,reciclaxe: plástico = non
ref:signed,no,ref:asinado =non
reservation,no,reserva=non
ruins:building,yes,ruínas:edificio =si
sanitary_dump_station,yes,estación de vertedoiro sanitario=si
scenic,yes,paisaxe=si
service:bicycle:pump,yes,servizo: bomba de bicicleta=si
service:bicycle:retail,yes,servizo:bicicleta:venda =si
service:bicycle:tools,yes,servizo:bicicleta:ferramentas =si
service:vehicle:car_repair,yes,servizo:vehículo:reparación_de_coches =si
shower,yes,ducha=si
sidewalk:both,no,beirarrúa: ambas = non
sidewalk:both,yes,beirarrúa: ambas = si
sidewalk:left,yes,beirarrúa:esquerda =si
sidewalk:right,yes,beirarrúa: dereita = si
stairs,yes,escaleiras=si
stilts,yes,zancos=si
takeaway,no,comida para levar = non
toilets:handwashing,yes,baños: lavado de mans = si
tourist_bus,no,autobús_turístico = non
traffic_signals:countdown,yes,sinais_de_tráiler: conta atrás = si
trailblazed,no,signo=non
trolley_wire,no,cableado do tranvía = non
