key,value,definition
addr:source,Gatineau.ca/donneesouvertes 08Aug2015,addr:source=Gatineau.ca/donneesouvertes 08. august 2015
addr:source,NRW-Atlas,adr:kilde=NRW-Atlas
addr:state,*,adresse:stat=*
addr:state,AK,adresse:stat=AK
addr:street,*,adresse:gade=*
addr:street,1 Maja,adresse:gade=1 Maja
addr:street,民生路,addr:street=民生路
addr:street:en,Omar Ibn Al Khatab Street,addr:street:da=Omar Ibn Al Khatab Street
addr:street:en,Street 1,adr:street:da=Gade 1
addr:street:en,Street 2,adr:street:da=Gade 2
addr:street:en,Street 3,adr:street:da=Gade 3
addr:street:prefix,East,adr:gade:præfiks=Øst
addr:street:prefix,North,adr:gade:præfiks=Nord
addr:street:prefix,South,adr:gade:præfiks=Syd
addr:street:prefix,West,adr:gade:præfiks=Vest
addr:street:sym_ul,10898,adr:gade:sym_ul=10898
addr:street:sym_ul,21970,adr:gade:sym_ul=21970
addr:street:type,Avenue,adr:gade:type=Allé
addr:street:type,Place,adr:gade:type=Sted
addr:street:type,Street,adr:gade:type=Gade
addr:streetnumber,1,adresse:gadenummer=1
addr:streetnumber,9,adresse:gadenummer=9
addr:streetnumber,10,adresse:gadenummer=10
addr:subdistrict,*,adresse:underdistrikt=*
addr:subdistrict,Olaines pagasts,addr:subdistrict=Olaines pagasts
addr:subdistrict:en,*,adr:underdistrikt:en=*
addr:subdistrict:en,Al Agamy,adr:underdistrikt:en=Al Agamy
addr:suburb,*,adresse:forstad=*
addr:suburb,Centro,adr:forstad=Centro
addr:town,*,adresse:by=*
addr:TW:dataset,120044,adr:TW:datasæt=120044
addr:TW:dataset,137998,adr:TW:datasæt=137998
addr:type,water,adresse:type=vand
addr:unit,1,adresse:enhed=1
addr:unit,*,adr:enhed=*
addr:unit,A,adr:enhed=A
addr:village,Gumare,adr:landsby=Gumare
addr:ward,Mbagala,adr:ward=Mbagala
addr:ward,Mbagala kuu,adr:ward=Mbagala kuu
addr:ward,Mbagala␣kuu,adr:ward=Mbagala ␣ kuu
addr.source:housenumber,survey,adr.source:husnummer=undersøgelse
addr.source:street,survey,adr.source:street=undersøgelse
admin_level,1,admin_niveau=1
admin_level,2,admin_niveau=2
admin_level,aboriginal_land,admin_niveau=aboriginal_land
admin_type:PH,barangay,admin_type:PH=barangay
advertising,billboard,reklame = billboard
advertising,board,reklame=tavle
advertising,column,reklame=kolonne
advertising,flag,reklame=flag
advertising,funding_sign,reklame=finansieringsskilt
advertising,poster_box,reklame=plakatkasse
advertising,screen,reklame=skærm
advertising,sculpture,reklame=skulptur
advertising,sign,reklame=skilt
advertising,tarp,reklame=presenning
advertising,totem,reklame=totem
advertising,wall_painting,reklame=vægmaleri
aerialway,cable_car,kabelbane
aerialway,canopy,luftkanal = baldakin
aerialway,chair_lift,aerialway=stolelift
aerialway,drag_lift,aerialway=træk_løft
aerialway,gondola,gondol
aerialway,goods,luftvej = varer
aerialway,j-bar,aerialway=j-bar
aerialway,magic_carpet,aerialway=magisk_tæppe
aerialway,mixed_lift,luftbane=blandet_løft
aerialway,platter,luftvej = fad
aerialway,pylon,kabelbane=pylon
aerialway,rope_tow,aerialway=tov_træk
aerialway,ropetow,aerialway=rebetow
aerialway,station,luftbane=station
aerialway,t-bar,aerialway=t-bar
aerialway,zip_line,aerialway=svævebane
aerialway:drag_lift,j-bar,aerialway:drag_lift=j-bar
aerialway:drag_lift,platter,aerialway:drag_lift=fad
aerialway:drag_lift,t-bar,aerialway:drag_lift=t-bar
aerodrome:type,airfield,flyveplads:type=flyveplads
aerodrome:type,gliding,flyveplads:type=svæveflyvning
aerodrome:type,international,flyveplads:type=international
aerodrome:type,military,flyveplads:type=militær
aerodrome:type,private,flyveplads:type=privat
aerodrome:type,regional,flyveplads:type=regional
aerospace:product,robot,rumfart:produkt=robot
aerospace:product,rocket,rumfart:produkt=raket
aerospace:product,spacecraft_propulsion,rumfart:produkt=rumfartøjsfremdrift
aeroway,aerodrome,flyveplads
aeroway,aircraft_crossing,aeroway=flyovergang
aeroway,airport,aeroway=lufthavn
aeroway,airstrip,flyvebane = landingsbane
aeroway,airtanker_base,aeroway=lufttankerbase
aeroway,apron,aeroway=forklæde
aeroway,arresting_gear,aeroway=arresteringsudstyr
aeroway,fuel,aeroway=brændstof
aeroway,gate,aeroway=gate
aeroway,gate/Archived_proposal,aeroway=gate/Arkiveret_forslag
aeroway,hangar,flyvebane=hangar
aeroway,helipad,flyveplads = helikopterlandingsplads
aeroway,heliport,flyveplads=helikopterlandingsplads
aeroway,highway_strip,aeroway=motorvejsstribe
aeroway,holding_position,aeroway=holding_position
aeroway,holding_position_line,aeroway=holding_position_line
aeroway,jet_bridge,aeroway=jet_bridge
aeroway,landingpad,aeroway=landingsplads
aeroway,launch_complex,aeroway=lanceringskompleks
aeroway,launchpad,aeroway=affyringsrampe
aeroway,marking,aeroway=markering
aeroway,navigationaid,aeroway=navigationshjælpemiddel
aeroway,papi,aeroway=papi
aeroway,parking_position,aeroway=parkeringsposition
aeroway,runway,aeroway=landingsbane
aeroway,spaceport,aeroway=rumhavn
aeroway,stopway,aeroway=stopvej
aeroway,taxilane,aeroway=taxilane
aeroway,taxiway,aeroway=taxivej
aeroway,terminal,aeroway=terminal
aeroway,tower,aeroway=tårn
aeroway,windsock,aeroway=vindpose
age,mature,alder=moden
age,semi-mature,alder = halvmoden
age,young,alder=ung
agricultural,no,landbrug = nej
air_conditioning,no,aircondition=nej
airmark,beacon,luftmærke=fyrtårn
ale_supply,limited,ale_supply=begrænset
allotments,plot,kolonihaver = grund
alt_name,Kentucky Fried Chicken,alt_name=Kentucky Fried Chicken
amenity,administration,facilitet = administration
amenity,advertising,facilitet = reklame
amenity,air_filling,facilitet=luft_påfyldning
amenity,alm,facilitet=alm
amenity,ambulance_station,facilitet=ambulancestation
amenity,animal_boarding,facilitet=dyrepension
amenity,animal_breeding,rekreativitet=dyreavl
amenity,animal_effluent_disposal,facilitet=bortskaffelse af_animalsk_spildevand
amenity,animal_hitch,facilitet=dyrelift
amenity,animal_shelter,facilitet=dyreinternat
amenity,animal_training,rekreativitet=dyretræning
amenity,archive,facilitet=arkiv
amenity,arts_centre,facilitet=kunstcenter
amenity,artwork,facilitet = kunstværk
amenity,atm,facilitet=hæveautomat
amenity,audiologist,facilitet=audiolog
amenity,avalanche_transceiver,amenity=lavine_transceiver
amenity,baby_hatch,facilitet=baby_luge
amenity,baking_oven,facilitet=bageovn
amenity,bank,facilitet=bank
amenity,bar,facilitet=bar
amenity,bbq,facilitet=grill
amenity,bear_box,facilitet=bjørnekasse
amenity,bench,facilitet=bænk
amenity,bicycle_library,facilitet=cykelbibliotek
amenity,bicycle_parking,facilitet=cykelparkering
amenity,bicycle_rental,facilitet=cykeludlejning
amenity,bicycle_repair_station,facilitet=cykelreparationsstation
amenity,bicycle_trailer_sharing,facilitet=deling_cykeltrailer
amenity,biergarten,facilitet=biergarten
amenity,bike_parking,facilitet=cykelparkering
amenity,bikeshed,facilitet=cykelskur
amenity,binoculars,facilitet = kikkert
amenity,bird_bath,facilitet=fuglebad
amenity,blood_bank,bekvemmelighed=blodbank
amenity,boat_rental,facilitet=bådudlejning
amenity,boat_sharing,facilitet=båddeling
amenity,boat_storage,facilitet=bådopbevaring
amenity,body_scale,facilitet=kropsskala
amenity,brothel,facilitet=bordel
amenity,bts,facilitet=bts
amenity,buggy_parking,facilitet=buggy_parking
amenity,building_yard,facilitet=bygningsgård
amenity,bureau_de_change,facilitet=bureau_de_change
amenity,bus_station,facilitet=busstation
amenity,bus_stop,facilitet=busstoppested
amenity,cafe,facilitet=café
amenity,canoe_hire,facilitet=kanoudlejning
amenity,canteen,facilitet = kantine
amenity,car_pooling,facilitet=samkørsel
amenity,car_rental,facilitet=biludlejning
amenity,car_repair,facilitet=bilreparation
amenity,car_sharing,facilitet=deling_af_biler
amenity,car_wash,facilitet=bilvask
amenity,carpet_washing,facilitet=tæppevask
amenity,carwash,facilitet=bilvask
amenity,casino,facilitet=kasino
amenity,chair,facilitet=stol
amenity,changing_room,facilitet=omklædningsrum
amenity,charging_station,facilitet=ladestation
amenity,charging_station/Tesla_Motors,facilitet=ladestation/Tesla_Motors
amenity,checkpoint,facilitet=checkpoint
amenity,childcare,facilitet=børnepasning
amenity,cinema,facilitet = biograf
amenity,citymap_post,facilitet=bykort_opslag
amenity,clinic,facilitet=klinik
amenity,cloakroom,facilitet=garderobe
amenity,clock,facilitet=ur
amenity,clothes_dryer,facilitet=tørretumbler
amenity,club,facilitet=klub
amenity,clubhouse,facilitet=klubhus
amenity,coast_guard,facilitet=kystvagt
amenity,coast_radar_station,facilitet=kystradarstation
amenity,college,facilitet=kollegium
amenity,community_centre,facilitet=medborgerhus
amenity,compressed_air,facilitet=komprimeret_luft
amenity,concert_hall,facilitet=koncertsal
amenity,concession_stand,facilitet=koncessionsstand
amenity,conference_centre,facilitet=konferencecenter
amenity,consulate,facilitet=konsulat
amenity,convention_centre,facilitet=konferencecenter
amenity,courier,facilitet=kurér
amenity,courthouse,facilitet = retsbygning
amenity,coworking_space,facilitet=coworking_space
amenity,crematorium,facilitet=krematorium
amenity,crematory,facilitet=krematorium
amenity,crucifix,bekvemmelighed = krucifiks
amenity,crypt,facilitet=krypt
amenity,culture_center,facilitet=kulturcenter
amenity,customs,bekvemmelighed=told
amenity,dancing_school,facilitet=danseskole
amenity,dead_pub,facilitet=død_pub
amenity,dentist,facilitet=tandlæge
amenity,device_charging_station,facilitet=enheds_opladestation
amenity,disused,facilitet = nedlagt
amenity,dive_centre,facilitet=dykkercenter
amenity,doctor,facilitet=læge
amenity,doctors,facilitet=læger
amenity,dog_bin,facilitet=hundespand
amenity,dog_parking,facilitet=hundeparkering
amenity,dog_toilet,facilitet=hundetoilet
amenity,dog_waste_bin,facilitet=hundeaffaldsspand
amenity,dojo,facilitet=dojo
amenity,donation,facilitet = donation
amenity,dormitory,facilitet = sovesal
amenity,dressing_room,facilitet=omklædningsrum
amenity,drinking_water,facilitet=drikkevand
amenity,driver_training,facilitet=føreruddannelse
amenity,driver_training_area,facilitet=område for_føreruddannelse
amenity,driving_school,facilitet=køreskole
amenity,dryer,facilitet = tørretumbler
amenity,education,facilitet = uddannelse
amenity,embassy,facilitet=ambassade
amenity,emergency_phone,facilitet=nødtelefon
amenity,emergency_service,facilitet=nødtjeneste
amenity,ev_charging,facilitet=elbilopladning
amenity,events_centre,facilitet=eventcenter
amenity,events_venue,facilitet=events_venue
amenity,exercise_point,facilitet=træningspunkt
amenity,exhibition_centre,facilitet=udstillingscenter
amenity,fab_lab,facilitet=fab_lab
amenity,fast_food,facilitet=fastfood
amenity,feeding_place,facilitet=fodringssted
amenity,ferry_terminal,facilitet=færgeterminal
amenity,festival_grounds,facilitet=festivalplads
amenity,financial_advice,facilitet=finansiel_rådgivning
amenity,fire_hydrant,facilitet=brandhane
amenity,fire_station,facilitet=brandstation
amenity,first_aid,facilitet=førstehjælp
amenity,firstaid,facilitet = førstehjælp
amenity,fish_spa,facilitet=fiskespa
amenity,fitness_station,facilitet=fitnessstation
amenity,flight_school,facilitet=flyveskole
amenity,food_court,facilitet=madområde
amenity,food_sharing,facilitet=maddeling
amenity,foot_shower,facilitet=fodbruser
amenity,fountain,facilitet=fontæne
amenity,freeshop,facilitet=gratisbutik
amenity,fridge,facilitet=køleskab
amenity,fuel,bekvemmelighed=brændstof
amenity,funeral_hall,facilitet=begravelsessal
amenity,gambling,facilitet = hasardspil
amenity,game_feeding,facilitet=vildtfodring
amenity,garages,facilitet=garager
amenity,give_box,facilitet=give_box
amenity,grave_yard,facilitet=kirkegård
amenity,grit_bin,facilitet=grit_bin
amenity,gym,facilitet = fitnesscenter
amenity,gym_(Don't_use),facilitet=gym_(Brug_ikke)
amenity,health_post,facilitet=sundhedspost
amenity,hitching_post,facilitet=hitching_post
amenity,hookah_lounge,facilitet=vandpibelounge
amenity,horse_parking,facilitet=hesteparkering
amenity,hospice,facilitet=hospice
amenity,hospital,facilitet=hospital
amenity,hunting_stand,facilitet=jagtstand
amenity,hydrant,facilitet = brandhane
amenity,ice_cream,facilitet=is
amenity,internet_cafe,facilitet=internet_café
amenity,jobcentre,facilitet=jobcenter
amenity,juice_bar,facilitet=juicebar
amenity,karaoke_box,facilitet=karaoke_boks
amenity,kick-scooter_rental,facilitet=kick-scooter_udlejning
amenity,kindergarten,facilitet=børnehave
amenity,kiosk,facilitet=kiosk
amenity,kitchen,køkkenfaciliteter
amenity,kneipp_water_cure,facilitet=kneipp_vand_kur
amenity,Kneippbecken,facilitet=Kneippbecken
amenity,language_school,facilitet=sprogskole
amenity,lavoir,facilitet = toilet
amenity,letter_box,facilitet=brevkasse
amenity,library,facilitet=bibliotek
amenity,library_dropoff,facilitet=bibliotek_aflevering
amenity,life_ring,facilitet=redningsring
amenity,lifeboat_station,facilitet=redningsbådsstation
amenity,loading_dock,facilitet=læsserampe
amenity,locker,facilitet=skab
amenity,lost_property_office,facilitet=lost_property_office
amenity,lounger,facilitet = liggestol
amenity,love_hotel,facilitet=love_hotel
amenity,luggage_locker,facilitet=bagageskab
amenity,mailroom,facilitet=postrum
amenity,marae,facilitet=marae
amenity,marketplace,facilitet = markedsplads
amenity,meditation_centre,facilitet=meditationscenter
amenity,microwave,facilitet = mikrobølgeovn
amenity,milk_dispenser,facilitet=mælkeautomat
amenity,mist_spraying_cooler,facilitet=tåge_sprøjte_køler
amenity,mobile_library,facilitet=mobilt_bibliotek
amenity,mobile_money_agent,facilitet=mobil_penge_agent
amenity,monastery,facilitet = kloster
amenity,money_transfer,facilitet=pengeoverførsel
amenity,mortuary,facilitet=lighus
amenity,motorcycle_parking,facilitet=motorcykelparkering
amenity,motorcycle_rental,facilitet=motorcykeludlejning
amenity,motorcycle_taxi,facilitet=motorcykel_taxa
amenity,mtb_school,facilitet=mtb_skole
amenity,music_school,facilitet=musikskole
amenity,music_venue,facilitet=musiksted
amenity,nightclub,facilitet=natklub
amenity,nursery,facilitet=børnehave
amenity,nursing_home,facilitet=plejehjem
amenity,office,facilitet=kontor
amenity,osmica,facilitet=osmica
amenity,outfitter,facilitet=udstyrer
amenity,parcel_locker,facilitet=pakkeskab
amenity,parcel_lockers,facilitet=pakkeskabe
amenity,parcel_postbox,facilitet=pakkepostkasse
amenity,park,facilitet=park
amenity,parking,facilitet = parkering
amenity,parking_entrance,facilitet=parkeringsindgang
amenity,parking_space,facilitet=parkeringsplads
amenity,parkink,facilitet=parkeringsplads
amenity,payment_centre,facilitet=betalingscenter
amenity,payment_terminal,facilitet=betalingsterminal
amenity,pharmacy,facilitet=apotek
amenity,photo_booth,facilitet=fotoboks
amenity,piano,facilitet=klaver
amenity,place_of_mourning,facilitet=sørgested
amenity,place_of_worship,facilitet=tilbedelsessted
amenity,planetarium,facilitet = planetarium
amenity,po_box,facilitet=postboks
amenity,police,facilitet=politi
amenity,polling_station,facilitet=valgsted
amenity,post_box,facilitet=postkasse
amenity,post_depot,facilitet=postdepot
amenity,post_office,facilitet=postkontor
amenity,prep_school,facilitet=forberedende_skole
amenity,preschool,facilitet=børnehave
amenity,printer,facilitet=printer
amenity,prison,facilitet=fængsel
amenity,prison_camp,facilitet=fængselslejr
amenity,proposed,facilitet=foreslået
amenity,pub,facilitet=pub
amenity,public_bath,facilitet=offentligt_bad
amenity,public_bookcase,facilitet=offentlig_bogreol
amenity,public_building,facilitet=offentlig_bygning
amenity,ranger_station,facilitet=ranger_station
amenity,reception_desk,facilitet=reception_desk
amenity,recycling,facilitet=genbrug
amenity,recycling/Quality_Assurance,facilitet=genbrug/kvalitetssikring
amenity,refugee_housing,facilitet=flygtningeboliger
amenity,refugee_site,facilitet=flygtningested
amenity,register_office,facilitet=registreringskontor
amenity,rehearsal_studio,facilitet=prøvestudie
amenity,relay_box,facilitet=relæboks
amenity,rescue_box,facilitet=redningsboks
amenity,rescue_station,facilitet=redningsstation
amenity,research_institute,facilitet=forskningsinstitut
amenity,restaurant,facilitet = restaurant
amenity,retirement_home,facilitet=plejehjem
amenity,rv_storage,facilitet=opbevaring af autocamper
amenity,sailing_school,facilitet=sejlerskole
amenity,sanatorium,facilitet = sanatorium
amenity,sanitary_dump_station,facilitet=sanitetslosseplads
amenity,sauna,facilitet=sauna
amenity,sceptic_tank,facilitet=skeptisk_tank
amenity,school,facilitet=skole
amenity,scooter_rental,facilitet=scooterudlejning
amenity,seat,bekvemmelighed=sæde
amenity,security_booth,facilitet=sikkerhedsboks
amenity,septic_tank,facilitet=septiktank
amenity,shelter,facilitet = ly
amenity,shop,facilitet=butik
amenity,shower,facilitet=bruser
amenity,ski_rental,facilitet=skiudlejning
amenity,ski_school,facilitet=skiskole
amenity,smoking_area,facilitet=rygerområde
amenity,snow_removal_station,facilitet=snerydningsstation
amenity,social_centre,facilitet=socialt_center
amenity,social_club,facilitet=social_klub
amenity,social_facility,facilitet=social_facilitet
amenity,spa,facilitet=spa
amenity,sport_school,facilitet=sportsskole
amenity,stables,facilitet=stalde
amenity,stage,facilitet=scene
amenity,stool,bekvemmelighed = skammel
amenity,street_lamp,facilitet=gadelampe
amenity,street_light,facilitet=gadebelysning
amenity,stripclub,facilitet=stripklub
amenity,stroller_parking,facilitet=barnevognsparkering
amenity,student_accommodation,facilitet=studerendes_indkvartering
amenity,studio,facilitet=studie
amenity,surf_school,facilitet=surfskole
amenity,swimming_pool,facilitet=swimmingpool
amenity,swimming_school,facilitet=svømmeskole
amenity,swingerclub,facilitet=swingerklub
amenity,table,facilitet=bord
amenity,taxi,facilitet=taxa
amenity,taxi_point,facilitet=taxa_point
amenity,telephone,facilitet=telefon
amenity,television,facilitet = fjernsyn
amenity,theatre,facilitet=teater
amenity,ticket_booth,facilitet=billetboks
amenity,ticket_validator,facilitet=billetvalidator
amenity,toilet,toilet
amenity,toilets,toiletter
amenity,tourist_bus_parking,facilitet=turistbusparkering
amenity,townhall,facilitet=rådhus
amenity,toy_library,facilitet=legetøjsbibliotek
amenity,trade_school,facilitet=erhvervsskole
amenity,traffic_park,facilitet=trafikpark
amenity,trailer_park,facilitet=trailerparkering
amenity,training,facilitet=træning
amenity,trolley_bay,facilitet=trolley_bås
amenity,tuition,facilitet = undervisning
amenity,university,facilitet=universitet
amenity,vacuum_cleaner,facilitet=støvsuger
amenity,vehicle_inspection,facilitet=køretøjsinspektion
amenity,vehicle_ramp,facilitet=køretøjsrampe
amenity,vending_machine,facilitet=salgsautomat
amenity,veterinary,facilitet = veterinær
amenity,veterinary_pharmacy,facilitet=veterinær_apotek
amenity,vivarium,facilitet=terrarium
amenity,washing_machine,facilitet=vaskemaskine
amenity,waste_basket,facilitet=papirkurv
amenity,waste_disposal,facilitet=affaldshåndtering
amenity,waste_dump_site,facilitet=affaldsdeponeringsplads
amenity,waste_transfer_station,facilitet=affaldstransportstation
amenity,water,facilitet = vand
amenity,water_point,facilitet=vandpunkt
amenity,watering_place,facilitet=vandingssted
amenity,weighbridge,facilitet=brovægt
amenity,whirlpool,facilitet=spabad
amenity,winery,facilitet = vingård
amenity,workshop,facilitet=værksted
amenity,yacht_club,facilitet=yachtklub
amenity,youth_centre,facilitet=ungdomscenter
aminety,sceptic_tank,aminety=skeptisk_tank
animal,horse_walker,dyr=hestevandrer
animal,school,dyr=skole
animal_breeding,gamecock,dyreavl=jagthane
animal_hitch,ring,animal_hitch=ring
animated,no,animeret=nej
animated,trivision_blades,animeret=trivision_blades
animated,winding_posters,animerede=viklingsplakater
aquaculture,shrimp,akvakultur = rejer
archaeological_site,baths,arkæologisk_sted=bade
archaeological_site,city,arkæologisk_sted=by
archaeological_site,crannog,arkæologisk_sted=crannog
archaeological_site,desert_kite,arkæologisk_sted=ørken_kite
archaeological_site,enclosure,arkæologisk_sted=indhegning
archaeological_site,field_system,arkæologisk_sted=feltsystem
archaeological_site,fortification,arkæologisk_sted=befæstning
archaeological_site,grave_field,arkæologisk_sted=gravfelt
archaeological_site,hut_circle,arkæologisk_sted=hyttecirkel
archaeological_site,megalith,arkæologisk_sted=megalit
archaeological_site,minilith,arkæologisk_sted=minilit
archaeological_site,necropolis,arkæologisk_sted=nekropolis
archaeological_site,petroglyph,arkæologisk_sted=petroglyf
archaeological_site,roman_circus,arkæologisk_sted=romersk_cirkus
archaeological_site,roman_villa,arkæologisk_sted=romersk_villa
archaeological_site,settlement,arkæologisk_sted=bosættelse
archaeological_site,tumulus,arkæologisk_sted=tumulus
area,no,område=nej
area:highway,cycleway,område:motorvej=cykelsti
area:highway,emergency,område:motorvej=nødsituation
area:highway,footway,område:motorvej=gangsti
area:highway,path,område:motorvej=sti
area:highway,pedestrian,område:motorvej=fodgænger
area:highway,primary,område:motorvej=primær
area:highway,residential,område:motorvej=bolig
area:highway,secondary,område:motorvej=sekundær
area:highway,service,område:motorvej=service
area:highway,steps,område:motorvej=trin
area:highway,tertiary,område:motorvej=tertiær
area:highway,traffic_island,område:motorvej=trafikø
area:highway,trunk,område:motorvej=bagagerum
area:highway,trunk_link,område:motorvej=bagagerumsforbindelse
area:highway,turning_circle,område:motorvej=drejecirklen
armrest,no,armlæn=nej
artwork_subject,sheela-na-gig,artwork_emne=sheela-na-gig
artwork_type,architecture,artwork_type=arkitektur
artwork_type,bust,artwork_type=buste
artwork_type,installation,artwork_type=installation
artwork_type,mural,artwork_type=vægmaleri
artwork_type,painting,artwork_type=maleri
artwork_type,relief,artwork_type=relief
artwork_type,sculpture,kunstværkstype=skulptur
artwork_type,statue,artwork_type=statue
artwork_type,stone,artwork_type=sten
at_bev:addr_date,2016-10-02,at_bev:addr_date=2016-10-02
at_bev:addr_date,*,at_bev:addr_date=*
athletics,cross_country,atletik = langrend
athletics,discus_throw,atletik = diskoskast
athletics,hammer_throw,atletik = hammerkast
athletics,high_jump,atletik=højdespring
athletics,javelin_throw,atletik = spydkast
athletics,long_jump,atletik = længdespring
athletics,pole_vault,atletik=stangspring
athletics,running,atletik=løb
athletics,shot_put,atletik = kuglestød
athletics,sprint,atletik = sprint
athletics,steeplechase,atletik = forhindringsløb
athletics,triple_jump,atletik=trespring
atm,no,hæveautomat=nej
attraction,alpine_coaster,attraktion=alpin_rutschebane
