key,value,definition
LINZ:reviewed,no,LINZ:anmeldt =nej
lit,no,tændt = nej
lit,yes,tændt = ja
living_street,yes,levende_gade =ja
location:transition,yes,placering:overgang = ja
lock,yes,lås = ja
lockable,no,aflåselig = nej
lockable,yes,aflåselig = ja
locked,no,låst = nej
locked,yes,låst = ja
luminous,no,lysende = nej
luminous,yes,lysende = ja
magic_wand,yes,tryllestav = ja
male,yes,mand = ja
man_made,yes,menneskeskabt = ja
managed,yes,administreret = ja
manhole,yes,brønd = ja
maritime,yes,maritim = ja
marker,yes,markør = ja
maxheight:signed,no,maks. højde:signeret = nej
maxspeed:variable,yes,maks. hastighed: variabel = ja
maxstay,no,maks. ophold = nej
maxweight:signed,no,maks. vægt:signeret = nej
mechanical,yes,mekanisk = ja
median,no,median=nej
mofa,no,hån = nej
mofa,yes,hån = ja
monitoring:water_level,yes,overvågning:vandniveau = ja
monitoring:weather,yes,overvågning: vejr = ja
mooring,yes,fortøjning = ja
moped,no,knallert = nej
moped,yes,knallert = ja
motor_vehicle,no,motorkøretøj = nej
motor_vehicle,yes,motorkøretøj = ja
motorboat,no,motorbåd = nej
motorboat,yes,motorbåd = ja
motorcar,no,bil = nej
motorcar,yes,bil = ja
motorcycle,no,motorcykel = nej
motorcycle,yes,motorcykel = ja
motorroad,no,motorvej = nej
motorroad,yes,motorvej = ja
mountain_pass,yes,bjergpas =ja
mtb,yes,mountainbike = ja
name:signed,no,navn:underskrevet =nej
naptan:verified,no,naptan:verificeret =nej
naptan:verified,yes,naptan:verificeret = ja
narrow,yes,smal = ja
NHS,yes,NHS=ja
noaddress,yes,ingen adresse = ja
noexit,yes,ingen udgang = ja
nohousenumber,yes,intet husnummer = ja
noname,yes,intet navn = ja
noref,yes,noref = ja
obstacle:parking,yes,forhindring:parkering = ja
ocean,yes,hav = ja
office,yes,kontor=ja
offshore,yes,offshore=ja
oneway:bicycle,no,ensrettet:cykel = nej
oneway:bicycle,yes,ensrettet:cykel = ja
oneway:mofa,no,envejs:mofa = nej
oneway:moped,no,ensrettet:knallert = nej
oneway,no,ensrettet = nej
oneway,yes,ensrettet = ja
opening_hours:signed,no,åbningstider:underskrevet = nej
organic,yes,økologisk = ja
outdoor_seating,no,udendørs_siddepladser = nej
outdoor_seating,yes,udendørs_siddepladser = ja
overtaking:hgv,no,overhaling: tung lastbil = nej
overtaking,no,overhaling = nej
overtaking,yes,overhaling = ja
parcel_mail_in,yes,pakkepost_ind = ja
parcel_pickup,yes,pakkeafhentning = ja
park_ride,no,park_ride = nej
park_ride,yes,park_ride = ja
parking:both:fee,no,parkering:begge:gebyr =nej
parking:both,no,parkering: begge = nej
parking:both,yes,parkering: begge = ja
parking:fee,no,parkering: gebyr = nej
parking:lane:both,no,parkering:bane:begge = nej
parking:left:fee,no,parkering:venstre:gebyr =nej
parking:left,no,parkering: venstre = nej
parking:left,yes,parkering: venstre = ja
parking:right:fee,no,parkering:højre:gebyr =nej
parking:right,no,parkering: højre = nej
parking:right,yes,parkering: højre = ja
parking,yes,parkering=ja
passenger_information_display,no,passagerinformationsdisplay =nej
passenger_information_display,yes,passagerinformationsdisplay = ja
passing_places,yes,passering_places = ja
payment:american_express,yes,betaling: american_express = ja
payment:app,yes,betaling:app = ja
payment:apple_pay,yes,betaling:apple_pay = ja
payment:cards,no,betaling:kort = nej
payment:cards,yes,betaling:kort = ja
payment:cash,no,betaling: kontant = nej
payment:cash,yes,betaling: kontant = ja
payment:coins,yes,betaling:mønter = ja
payment:contactless,yes,betaling: kontaktløs = ja
payment:credit_cards,no,betaling:kreditkort = nej
payment:credit_cards,yes,betaling:kreditkort = ja
payment:cryptocurrencies,no,betaling: kryptovalutaer = nej
payment:debit_cards,no,betaling:debetkort =nej
payment:debit_cards,yes,betaling:debetkort =ja
payment:diners_club,yes,betaling:diners_club = ja
payment:discover_card,yes,betaling: discover_card = ja
payment:ep_easycard,yes,betaling: ep_easycard = ja
payment:ep_ipass,yes,betaling:ep_ipass = ja
payment:girocard,yes,betaling: girokort = ja
payment:google_pay,yes,betaling:google_pay = ja
payment:jcb,yes,betaling: jcb = ja
payment:lightning,yes,betaling: lyn = ja
payment:maestro,yes,betaling: maestro = ja
payment:mastercard,yes,betaling: mastercard = ja
payment:notes,no,betaling:noter = nej
payment:notes,yes,betaling:noter = ja
payment:onchain,yes,betaling:onchain = ja
payment:unionpay,yes,betaling: unionpay = ja
payment:visa_debit,yes,betaling: visa_debit = ja
payment:visa_electron,yes,betaling: visa_electron = ja
payment:visa,yes,betaling: visa = ja
piste:oneway,yes,piste: ensrettet = ja
plant:output:electricity,yes,anlæg:output:elektricitet =ja
pole,no,pol=nej
pole,yes,pol=ja
power_supply,no,strømforsyning = nej
power_supply,yes,strømforsyning = ja
preschool,yes,børnehave = ja
priority_road,yes,prioriteret_vej =ja
project:eurosha_2012,yes,projekt:eurosha_2012=ja
project:mappingforniger,yes,projekt:kortlægningsforniger = ja
protected,yes,beskyttet = ja
psv,no,psv = nej
psv,yes,psv = ja
pump,no,pumpe = nej
pump,yes,pumpe = ja
railway:asfa,yes,jernbane:asfa = ja
railway:atb,no,jernbane:atb = nej
railway:atb,yes,jernbane:atb = ja
railway:atc,no,jernbane:atc = nej
railway:atc,yes,jernbane:atc = ja
railway:aws,yes,jernbane:aws = ja
railway:ballastless,no,jernbane: ballastløs = nej
railway:ctc,no,jernbane:ctc =nej
railway:ctc,yes,jernbane:ctc = ja
railway:etcs,no,jernbane:etc = nej
railway:etms,yes,jernbane:etms = ja
railway:evm,no,jernbane:evm = nej
railway:gnt,no,jernbane:gnt =nej
railway:kvb,no,jernbane:kvb = nej
railway:kvb,yes,jernbane:kvb =ja
railway:local_operated,no,jernbane:lokal_drevet = nej
railway:local_operated,yes,jernbane:lokal_drevet = ja
railway:ls,no,jernbane:ls = nej
railway:ls,yes,jernbane:ls = ja
railway:lzb,no,jernbane:lzb = nej
railway:lzb,yes,jernbane:lzb = ja
railway:milestone:catenary_mast,no,jernbane:milepæl:køreledningsmast = nej
railway:milestone:catenary_mast,yes,jernbane:milepæl:køreledningsmast = ja
railway:milestone:emergency_brake_override,no,jernbane:milestone:nødbremseoverstyring = nej
railway:preserved,yes,jernbane:bevaret = ja
railway:ptc,no,jernbane:ptc = nej
railway:ptc,yes,jernbane:ptc = ja
railway:pzb,no,jernbane:pzb = nej
railway:pzb,yes,jernbane:pzb = ja
railway:scmt,yes,jernbane:scmt = ja
railway:shp,yes,jernbane:shp = ja
railway:switch:electric,no,jernbane:skifte:elektrisk = nej
railway:switch:electric,yes,jernbane:skifte:elektrisk = ja
railway:switch:heated,yes,jernbane:skift:opvarmet = ja
railway:tbl,no,jernbane:tbl =nej
railway:tilting,no,jernbane:vippe =nej
railway:tpws,yes,jernbane:tpws = ja
railway:tvm,no,jernbane:tvm = nej
ramp:bicycle,yes,rampe:cykel = ja
ramp:stroller,yes,rampe: klapvogn = ja
ramp:wheelchair,no,rampe: kørestol = nej
ramp:wheelchair,yes,rampe: kørestol = ja
ramp,no,rampe = nej
ramp,yes,rampe = ja
razed:building,yes,jævnet med jorden: bygning = ja
rcn,yes,rcn = ja
recycling:batteries,yes,genbrug: batterier = ja
recycling:beverage_cartons,yes,genbrug: drikkevarekartoner = ja
recycling:cans,yes,genbrug: dåser = ja
recycling:cardboard,yes,genbrug: pap = ja
recycling:clothes,yes,genbrug: tøj = ja
recycling:glass_bottles,yes,genbrug:glasflasker = ja
recycling:glass,no,genbrug: glas = nej
recycling:glass,yes,genbrug: glas = ja
recycling:green_waste,yes,genbrug:grønt_affald =ja
recycling:magazines,yes,genbrug:magasiner =ja
recycling:newspaper,yes,genbrug: avis = ja
recycling:organic,yes,genbrug: økologisk = ja
recycling:paper_packaging,yes,genbrug:papiremballage =ja
recycling:paper,yes,genbrug: papir = ja
recycling:plastic_bottles,yes,genbrug:plastikflasker = ja
recycling:plastic_packaging,yes,genbrug:plastemballage = ja
recycling:plastic,no,genbrug: plastik = nej
recycling:plastic,yes,genbrug: plastik = ja
recycling:scrap_metal,yes,genbrug:metalskrot = ja
recycling:shoes,yes,genbrug: sko = ja
recycling:waste,yes,genbrug:affald =ja
ref:signed,no,ref:signeret = nej
removed:building,yes,fjernet:bygning =ja
reservation,no,reservation = nej
reservation,yes,reservation = ja
review,no,anmeldelse = nej
roof:downpipe,no,tag: nedløbsrør = nej
roundtrip,no,tur/retur = nej
roundtrip,yes,tur/retur = ja
ruins:building,yes,ruiner:bygning =ja
ruins,yes,ruiner = ja
salt,no,salt = nej
salt,yes,salt = ja
sanitary_dump_station,yes,sanitær_losseplads = ja
scenic,yes,naturskøn = ja
seasonal,no,sæsonbestemt = nej
seasonal,yes,sæsonbestemt = ja
second_hand,yes,brugt = ja
segregated,no,adskilt = nej
segregated,yes,adskilt = ja
self_service,no,selvbetjening = nej
self_service,yes,selvbetjening = ja
service:bicycle:pump,yes,service:cykel:pumpe =ja
service:bicycle:repair,yes,service:cykel:reparation = ja
service:bicycle:retail,yes,service:cykel:detailhandel =ja
service:bicycle:tools,yes,service:cykel:værktøj =ja
service:vehicle:car_repair,yes,service:køretøj:bilreparation = ja
service:vehicle:tyres,yes,service:køretøj:dæk =ja
share_taxi,yes,del_taxi = ja
shelter,no,husly = nej
shelter,yes,husly = ja
ship,no,skib = nej
shop,yes,butik=ja
shoulder:right,yes,skulder:højre = ja
shoulder,no,skulder = nej
shoulder,yes,skulder = ja
shower,yes,brusebad = ja
sidewalk:both,no,fortov: begge = nej
sidewalk:both,yes,fortov: begge = ja
sidewalk:left,no,fortov:venstre = nej
sidewalk:left,yes,fortov:venstre = ja
sidewalk:right,no,fortov:højre = nej
sidewalk:right,yes,fortov:højre = ja
sidewalk,no,fortov = nej
ski,no,ski = nej
ski,yes,ski = ja
smoking,no,rygning = nej
smoking,yes,rygning = ja
snowmobile,no,snescooter = nej
snowmobile,yes,snescooter = ja
snowplowing,yes,snerydning = ja
source_type_imagery,yes,kilde_type_billeder =ja
stairs,yes,trapper = ja
stilts,yes,stylter = ja
stroller,yes,klapvogn = ja
subway,yes,metro = ja
supervised,no,overvåget = nej
supervised,yes,overvåget = ja
tactile_paving,no,taktil_belægning = nej
tactile_paving,yes,taktil_belægning =ja
takeaway,no,takeaway = nej
takeaway,yes,takeaway = ja
taxi,yes,taxa=ja
tents,yes,telte = ja
tidal,no,tidevand = nej
tidal,yes,tidevand = ja
tiger:reviewed,no,tiger:anmeldt =nej
tiger:reviewed,yes,tiger:anmeldt =ja
tiger:separated,no,tiger:adskilt =nej
toilets:handwashing,no,toiletter: håndvask = nej
toilets:handwashing,yes,toiletter: håndvask = ja
toilets:wheelchair,no,toiletter: kørestol = nej
toilets:wheelchair,yes,toiletter: kørestol = ja
toilets,no,toiletter = nej
toilets,yes,toiletter = ja
toll:bus,yes,vejafgift:bus = ja
toll:hgv,yes,vejafgift: tung lastbil = ja
toll,no,vejafgift = nej
toll,yes,vejafgift = ja
tourist_bus,no,turistbus = nej
traffic_calming,no,trafikdæmpning = nej
traffic_calming,yes,trafikdæmpning = ja
traffic_sign,yes,trafikskilt =ja
traffic_signals:countdown,yes,trafiksignaler:nedtælling = ja
traffic_signals:sound,no,trafiksignaler:lyd =nej
traffic_signals:sound,yes,trafiksignaler:lyd =ja
traffic_signals:vibration,no,trafiksignaler:vibration =nej
traffic_signals:vibration,yes,trafiksignaler:vibration = ja
trail_visibility,no,sti_synlighed = nej
trailblazed,no,banebrydende = nej
trailblazed,yes,banebrydende = ja
train,yes,tog = ja
tram,yes,sporvogn = ja
triple_tower,yes,triple_tårn = ja
trolley_wire,no,trolley_wire = nej
trolley_wire,yes,trolley_wire =ja
trolleybus,yes,trolleybus = ja
tunnel,no,tunnel = nej
tunnel,yes,tunnel = ja
two_sided,yes,tosidet = ja
typhoon:damage,yes,tyfon:skade =ja
typhoon:reviewed,yes,tyfon:anmeldt =ja
unisex,yes,unisex=ja
vehicle,no,køretøj = nej
vehicle,yes,køretøj = ja
wall,no,væg = nej
wall,yes,væg = ja
was:building,yes,var:bygning =ja
wheelchair,no,kørestol = nej
wheelchair,yes,kørestol = ja
winter_service,no,vinterservice = nej
winter_service,yes,vinter_service =ja
working,yes,arbejder = ja
animal_shelter:sanctuary,yes,dyrehjem:reservat = ja
anthropogenic,yes,menneskeskabt = ja
artist:unknown,yes,kunstner:ukendt =ja
assembly_point:earthquake,yes,samlingssted:jordskælv = ja
assembly_point:fire,yes,samlingssted:brand =ja
assembly_point:flood,yes,samlingspunkt:oversvømmelse = ja
assembly_point:landslide,yes,samlingssted:jordskred =ja
assembly_point:tornado,yes,samlingspunkt:tornado = ja
assembly_point:tsunami,yes,samlingssted:tsunami = ja
atm,no,hæveautomat=nej
baby_hatch,yes,baby_hatch =ja
barrier,no,barriere = nej
bbq,yes,grill = ja
biosphärenwirt,yes,biosfærewirt = ja
boat:rental,yes,båd:udlejning = ja
bridge,no,bro=nej
bulk_purchase,yes,bulk_purchase = ja
cabin:rental,yes,hytte:udlejning = ja
camra,yes,kamera = ja
capital,yes,stort = ja
car,no,bil=nej
car,yes,bil=ja
center_turn_lane,yes,midterste_drejebane = ja
changing_table:fee,yes,puslebord:gebyr =ja
club-mate,yes,klubkammerat=ja
cocktails,yes,cocktails = ja
collection_times:signed,no,samlingstider:signeret = nej
consulate,yes,konsulat = ja
craft,yes,håndværk = ja
crop,no,afgrøde = nej
crop,yes,beskær = ja
cycle_highway,yes,cykelsti = ja
cycleway,yes,cykelsti = ja
cycleway:foot,no,cykelsti: fod = nej
demolished,yes,revet ned = ja
dennert_fir_tree,yes,dennert_fir_tree =ja
destroyed,yes,ødelagt = ja
diet:kosher,yes,kost: kosher = ja
diet:meat,yes,kost: kød = ja
dispensing,no,dispensering = nej
drink:viez,yes,drink:viez = ja
dual_carriageway,no,dobbelt_kørebane = nej
edit_group,yes,rediger_gruppe = ja
electricity,yes,elektricitet = ja
embassy,yes,ambassade = ja
entrance,no,indgang = nej
esperanto,yes,Esperanto=ja
estuary,yes,flodmunding = ja
european_cultural_path,yes,europæisk_kulturel_sti = ja
fallow,yes,brak = ja
fenced,yes,indhegnet = ja
ferry,no,færge=nej
fire_path,yes,brandsti = ja
flat_steps,yes,flade_trin =ja
footway,yes,gangsti = ja
forklift,no,gaffeltruck = nej
forklift,yes,gaffeltruck = ja
glideslope,yes,glidehældning = ja
harbour,yes,havn = ja
hazard_prone,yes,hazard_prone = ja
hearing_loop,yes,høreslynge = ja
highway,no,motorvej = nej
highway,yes,motorvej = ja
historic,no,historisk = nej
hov,yes,hov = ja
irrigated,no,vandet = nej
irrigated,yes,vandet = ja
irrigation,yes,kunstvanding = ja
jeepney,yes,jeepney = ja
jetski:rental,yes,jetski:udlejning =ja
karst,yes,karst=ja
ladder,yes,stige = ja
landuse,yes,arealanvendelse = ja
localizer,yes,lokalisering = ja
lottery,yes,lotteri = ja
love_locks,yes,kærlighedslås = ja
managed,no,administreret = nej
maxspeed,no,maks. hastighed = nej
medical_system:western,yes,medicinsk_system:vestlig =ja
memorial,yes,mindesmærke=ja
microbrewery,yes,mikrobryggeri = ja
military,yes,militær = ja
motorcycle:clothes,yes,motorcykel: tøj = ja
motorcycle:parts,yes,motorcykel:dele = ja
motorcycle:rental,yes,motorcykel:udlejning =ja
motorcycle:repair,yes,motorcykel:reparation = ja
motorcycle:sales,yes,motorcykel:salg =ja
motorcycle:theme,yes,motorcykel:tema =ja
motorcycle:tyres,yes,motorcykel:dæk =ja
mtb,no,mountainbike = nej
natural,yes,naturlig=ja
nest_platform,yes,nest_platform =ja
noexit,no,ingen udgang = nej
nonsquare,yes,ikke-kvadratisk = ja
on_demand,yes,on_demand = ja
oneway:bus,no,envejs:bus = nej
oneway:motorcycle,no,ensrettet: motorcykel = nej
oneway:psv,no,envejs:psv = nej
osmarender:render,no,osmarender:render = nej
osmarender:renderName,no,osmarender:renderName =nej
osmarender:renderRef,no,osmarender:renderRef =nej
parking,no,parkering=nej
parking:both:staggered,yes,parkering:begge:forskudt =ja
passenger,no,passager = nej
passenger,yes,passager = ja
passing_places,no,passering_places = nej
payment:telephone_cards,yes,betaling:telefonkort = ja
physically_present,no,fysisk_til stede = nej
pilgrimage,yes,pilgrimsfærd = ja
place_of_mourning,yes,morgensted = ja
playground,yes,legeplads = ja
police,yes,politi = ja
pseudo,yes,pseudo = ja
radio_transponder:AIS,yes,radio_transponder:AIS = ja
ramsar,yes,Ramsar = ja
real_ale,yes,ægte_øl = ja
real_cider,yes,ægte_cider =ja
reclaimed,yes,genvundet = ja
rednap:nodo,no,rednap:node =nej
reference_point,yes,referencepunkt = ja
refitted,yes,ombygget = ja
refrigerated,yes,nedkølet = ja
refugee,yes,flygtning = ja
repair,yes,reparation = ja
request_stop,yes,request_stop = ja
review_requested,yes,anmeldelse_anmodet = ja
road_marking,no,vejmarkering = nej
road_marking,yes,vejmarkering = ja
room,yes,værelse = ja
sailing:tours,yes,sejlads:ture =ja
school:selective,no,skole:selektiv =nej
school:selective,yes,skole:selektiv =ja
seamark:fog_signal,yes,sømærke:tågesignal = ja
seamark:radar_reflector,no,sømærke:radar_reflektor = nej
seamark:radar_reflector,yes,seamark:radar_reflektor = ja
shop,no,butik=nej
signal_station,yes,signalstation = ja
street_vendor,yes,gadehandler = ja
submarine,yes,ubåd = ja
substation,yes,transformerstation = ja
summit:cross,yes,topmøde:kryds =ja
survey_point:datum_aligned,no,opmålingspunkt:datum_aligned = nej
survey_point:datum_aligned,yes,survey_point:datum_aligned = ja
swimming_pool,yes,svømmebassin = ja
switch,yes,skifte = ja
tickets:public_transport_subscription,yes,billetter:offentlig_transport_abonnement = ja
toilets:access,yes,toiletter: adgang = ja
toll:designated,yes,vejafgift:udpeget =ja
toll:N3,yes,vejafgift:N3=ja
tourism,yes,turisme = ja
train,no,tog = nej
transformer,yes,transformer = ja
trees,yes,træer = ja
triangulation_point,yes,trianguleringspunkt = ja
unsigned,yes,usigneret = ja
water,yes,vand = ja
waterway,yes,vandvej = ja
wheelchair,no,kørestol = nej
wheelchair,yes,kørestol = ja
wholesale,no,engros = nej
wholesale,yes,engros = ja
windings:auto,yes,viklinger: auto = ja
winter_road,yes,vintervej =ja
